arrival,duration,soc,diff_soc,diff_energymeter
60360.0,17.0,0.39,0.28,13060.0
45780.0,81.0,0.32,0.68,51276.0
39960.0,30.0,0.08,0.68,57552.0
59760.0,24.0,0.39,0.49,32896.0
41460.0,21.0,0.34,0.43,19948.0
32280.0,20.0,0.13,0.56,48580.0
66120.0,13.0,0.25,0.16,13000.0
44100.0,12.0,0.07,0.3,23612.0
73620.0,8.0,0.55,0.06,7740.0
59340.0,4.0,0.72,0.07,6512.0
59160.0,2.0,0.69,0.03,3328.0
35700.0,37.0,0.3,0.64,54556.0
55140.0,17.0,0.12,0.35,28290.0
21180.0,30.0,0.47,0.26,11400.0
42540.0,20.0,0.21,0.34,24588.0
30060.0,18.0,0.34,0.26,15456.0
52740.0,50.0,0.11,0.8,62240.0
49440.0,34.0,0.27,0.38,30310.0
49140.0,34.0,0.21,0.59,33372.0
56520.0,21.0,0.44,0.14,6856.0
70560.0,21.0,0.2,0.4,35924.0
45720.0,13.0,0.08,0.36,31016.0
17400.0,45.0,0.13,0.81,61500.0
21360.0,45.0,0.12,0.74,36156.0
42000.0,39.0,0.14,0.66,50004.0
43920.0,39.0,0.22,0.58,33368.0
73260.0,24.0,0.42,0.49,44672.0
45660.0,24.0,0.11,0.62,38292.0
47460.0,23.0,0.25,0.56,21744.0
48600.0,21.0,0.15,0.43,34016.0
44640.0,38.0,0.47,0.4,34644.0
31800.0,27.0,0.2,0.55,44284.0
43260.0,26.0,0.33,0.55,49496.0
40860.0,26.0,0.16,0.48,36206.0
20280.0,18.0,0.3,0.24,19142.0
45240.0,14.0,0.17,0.36,31184.0
34260.0,42.0,0.2,0.79,52020.0
60360.0,34.0,0.11,0.68,53672.0
54840.0,34.0,0.29,0.51,40220.0
47580.0,28.0,0.13,0.81,22476.0
64320.0,26.0,0.19,0.47,39952.0
24360.0,24.0,0.17,0.54,47032.0
57120.0,24.0,0.24,0.24,13352.0
66060.0,24.0,0.23,0.58,21788.0
29820.0,21.0,0.39,0.38,31048.0
11520.0,15.0,0.07,0.31,28080.0
32760.0,13.0,0.25,0.18,14304.0
44100.0,9.0,0.42,0.14,12096.0
21240.0,5.0,0.38,0.07,5592.0
44700.0,4.0,0.21,0.05,4684.0
59160.0,34.0,0.06,0.72,62280.0
23340.0,31.0,0.39,0.41,38334.0
48480.0,30.0,0.12,0.65,55568.0
26640.0,30.0,0.16,0.54,41582.0
27660.0,29.0,0.32,0.48,23416.0
39000.0,29.0,0.48,0.37,18092.0
59580.0,26.0,0.56,0.24,14504.0
39960.0,23.0,0.16,0.58,45320.0
32700.0,18.0,0.5,0.4,12944.0
31320.0,16.0,0.13,0.4,32510.0
49920.0,14.0,0.36,0.21,12384.0
64680.0,6.0,0.33,0.05,5412.0
53700.0,33.0,0.49,0.35,27120.0
45960.0,31.0,0.25,0.53,34976.0
26040.0,17.0,0.29,0.21,20636.0
64740.0,15.0,0.39,0.35,31072.0
38700.0,15.0,0.8,0.2,17964.0
77820.0,14.0,0.57,0.24,13580.0
18840.0,10.0,0.36,0.11,9684.0
82200.0,8.0,0.02,0.18,16144.0
27300.0,98.0,0.26,0.74,67332.0
26820.0,81.0,0.09,0.91,72284.0
76620.0,74.0,0.18,0.82,23508.0
38400.0,66.0,0.32,0.68,65348.0
67320.0,52.0,0.67,0.33,10896.0
60720.0,43.0,0.55,0.41,25164.0
68100.0,33.0,0.38,0.62,31020.0
52320.0,31.0,0.12,0.55,29480.0
35460.0,30.0,0.37,0.35,14528.0
55980.0,27.0,0.72,0.17,18712.0
65100.0,5.0,0.08,0.11,11008.0
67980.0,81.0,0.04,0.95,62176.0
23640.0,53.0,0.04,0.76,71604.0
47280.0,52.0,0.08,0.92,59700.0
41760.0,47.0,0.55,0.42,35664.0
65220.0,39.0,0.31,0.51,28344.0
38340.0,37.0,0.33,0.47,20924.0
61260.0,34.0,0.31,0.45,37328.0
31680.0,34.0,0.02,0.98,11656.0
47820.0,30.0,0.62,0.28,21248.0
79140.0,26.0,0.71,0.24,20624.0
53400.0,20.0,0.46,0.28,17504.0
73860.0,18.0,0.25,0.38,27656.0
72900.0,13.0,0.06,0.19,15396.0
60540.0,10.0,0.08,0.21,15352.0
46560.0,9.0,0.4,0.08,5224.0
53340.0,35.0,0.17,0.64,40980.0
69360.0,25.0,0.13,0.72,61108.0
59280.0,24.0,0.33,0.47,22944.0
29340.0,15.0,0.26,0.27,21020.0
36480.0,14.0,0.71,0.08,7540.0
70620.0,7.0,0.24,0.14,8908.0
51960.0,2.0,0.82,0.02,1864.0
51780.0,1.0,0.96,0.01,592.0
74100.0,55.0,0.12,0.78,61648.0
27180.0,52.0,0.15,0.85,76612.0
37740.0,49.0,0.22,0.59,23684.0
32400.0,46.0,0.44,0.56,52072.0
43200.0,29.0,0.1,0.64,54196.0
55320.0,11.0,0.07,0.13,5292.0
70800.0,5.0,0.04,0.16,14980.0
23160.0,68.0,0.36,0.64,39034.0
50160.0,27.0,0.4,0.39,15088.0
32220.0,37.0,0.45,0.43,38488.0
65700.0,18.0,0.2,0.29,22684.0
57120.0,18.0,0.22,0.44,38210.0
36360.0,27.0,0.18,0.47,39400.0
25980.0,49.0,0.72,0.19,22576.0
73860.0,33.0,0.35,0.45,38528.0
31020.0,21.0,0.48,0.3,26352.0
55320.0,18.0,0.39,0.11,10400.0
66240.0,34.0,0.25,0.53,41100.0
33720.0,31.0,0.4,0.36,32064.0
5040.0,30.0,0.4,0.46,44520.0
44340.0,14.0,0.41,0.17,17592.0
36960.0,73.0,0.27,0.73,57343.0
24480.0,31.0,0.23,0.57,44848.0
28860.0,31.0,0.26,0.56,45915.0
41880.0,15.0,0.37,0.14,12600.0
49020.0,84.0,0.43,0.57,14848.0
30060.0,40.0,0.32,0.48,38000.0
79140.0,35.0,0.42,0.43,40280.0
76500.0,31.0,0.39,0.5,36616.0
43380.0,30.0,0.21,0.64,45248.0
45840.0,28.0,0.06,0.69,52864.0
53220.0,24.0,0.28,0.48,39039.0
60660.0,24.0,0.62,0.35,33720.0
51540.0,21.0,0.36,0.32,18032.0
34140.0,20.0,0.46,0.33,26520.0
57720.0,13.0,0.27,0.25,20928.0
55560.0,10.0,0.21,0.22,21208.0
19080.0,10.0,0.44,0.2,18000.0
57960.0,58.0,0.02,0.98,68743.0
52800.0,56.0,0.35,0.63,59064.0
26460.0,50.0,0.47,0.49,41558.0
53220.0,46.0,0.54,0.45,34112.0
48720.0,41.0,0.36,0.54,42313.0
28080.0,38.0,0.29,0.67,27112.0
78480.0,36.0,0.17,0.73,69385.0
64260.0,36.0,0.39,0.44,36896.0
45900.0,34.0,0.17,0.63,48637.0
34140.0,33.0,0.29,0.64,56896.0
59160.0,31.0,0.71,0.27,27824.0
30660.0,27.0,0.25,0.46,35590.0
32400.0,23.0,0.42,0.43,29992.0
51660.0,17.0,0.25,0.34,30584.0
43980.0,17.0,0.27,0.42,26973.0
38400.0,14.0,0.26,0.29,30256.0
62580.0,8.0,0.57,0.16,13776.0
41100.0,5.0,0.19,0.12,8768.0
46500.0,4.0,0.24,0.06,5424.0
30720.0,3.0,0.23,0.05,4296.0
42120.0,3.0,0.24,0.04,2728.0
25320.0,55.0,0.19,0.78,61444.0
58860.0,34.0,0.2,0.69,53048.0
63720.0,34.0,0.38,0.62,39670.0
46140.0,24.0,0.54,0.26,22760.0
71340.0,23.0,0.36,0.38,28256.0
55920.0,21.0,0.39,0.31,24045.0
68100.0,13.0,0.53,0.12,12516.0
36600.0,50.0,0.32,0.63,49213.0
28500.0,40.0,0.4,0.4,10752.0
50580.0,34.0,0.22,0.78,66088.0
56940.0,32.0,0.22,0.57,49536.0
33300.0,30.0,0.18,0.64,49304.0
43320.0,27.0,0.31,0.48,33480.0
58380.0,25.0,0.16,0.64,24665.0
55200.0,18.0,0.59,0.21,18136.0
30840.0,18.0,0.43,0.35,14401.0
20880.0,4.0,0.53,0.1,9216.0
48720.0,55.0,0.4,0.6,31144.0
40800.0,50.0,0.13,0.66,25372.0
18060.0,44.0,0.14,0.75,59768.0
20160.0,38.0,0.61,0.34,21798.0
55800.0,32.0,0.32,0.42,24019.0
64440.0,27.0,0.05,0.95,22468.0
68760.0,25.0,0.26,0.39,31216.0
40620.0,25.0,0.54,0.36,13440.0
29580.0,22.0,0.11,0.43,24644.0
71640.0,22.0,0.27,0.35,17879.0
37560.0,21.0,0.38,0.47,26628.0
71880.0,20.0,0.17,0.3,15944.0
36420.0,17.0,0.37,0.2,17719.0
26520.0,16.0,0.66,0.13,12168.0
38940.0,11.0,0.37,0.08,6757.0
54660.0,10.0,0.2,0.23,14328.0
57060.0,31.0,0.02,0.98,23240.0
30060.0,29.0,0.17,0.7,48224.0
51120.0,23.0,0.37,0.35,25416.0
56520.0,17.0,0.33,0.3,26111.0
44040.0,13.0,0.16,0.32,25464.0
51900.0,13.0,0.14,0.19,14079.0
43320.0,10.0,0.1,0.26,20760.0
38340.0,59.0,0.24,0.74,51872.0
3780.0,56.0,0.19,0.8,92384.0
54000.0,49.0,0.53,0.47,33008.0
26640.0,47.0,0.61,0.39,35040.0
85560.0,45.0,0.18,0.75,53488.0
34500.0,43.0,0.03,0.97,20288.0
78300.0,42.0,0.32,0.61,59056.0
61860.0,39.0,0.42,0.57,34608.0
74160.0,38.0,0.34,0.6,68784.0
49860.0,38.0,0.46,0.45,43920.0
38220.0,33.0,0.67,0.33,29408.0
33060.0,32.0,0.68,0.32,28912.0
41940.0,29.0,0.78,0.22,24752.0
31080.0,26.0,0.15,0.85,22320.0
45660.0,24.0,0.48,0.42,47152.0
44160.0,23.0,0.27,0.64,13680.0
69480.0,23.0,0.89,0.11,11088.0
48240.0,21.0,0.45,0.35,7360.0
16080.0,10.0,0.96,0.04,5024.0
73860.0,4.0,0.28,0.06,6528.0
28320.0,72.0,0.18,0.81,46248.0
45480.0,52.0,0.6,0.25,21648.0
42180.0,31.0,0.53,0.29,17224.0
75660.0,26.0,0.25,0.37,30208.0
52380.0,20.0,0.21,0.31,23328.0
58920.0,20.0,0.16,0.29,22448.0
66120.0,17.0,0.11,0.39,31400.0
54540.0,8.0,0.2,0.08,6504.0
58320.0,7.0,0.16,0.08,7096.0
76440.0,71.0,0.02,0.92,78300.0
42480.0,71.0,0.14,0.86,69776.0
76560.0,71.0,0.29,0.7,59840.0
27060.0,31.0,0.17,0.69,61696.0
4860.0,31.0,0.22,0.53,45966.0
55080.0,31.0,0.27,0.33,33417.0
71520.0,31.0,0.21,0.66,25873.0
49920.0,21.0,0.36,0.36,25776.0
33600.0,20.0,0.05,0.52,43384.0
53160.0,18.0,0.39,0.2,18096.0
57240.0,8.0,0.15,0.14,11898.0
75840.0,4.0,0.15,0.11,10488.0
76200.0,1.0,0.26,0.02,2376.0
35280.0,62.0,0.31,0.69,55384.0
54660.0,53.0,0.09,0.85,49604.0
54600.0,49.0,0.19,0.69,52281.0
26520.0,40.0,0.57,0.39,33624.0
30060.0,27.0,0.3,0.42,32702.0
32100.0,26.0,0.56,0.14,12324.0
52920.0,26.0,0.18,0.56,36659.0
44040.0,14.0,0.18,0.28,16807.0
22740.0,8.0,0.28,0.14,11358.0
39000.0,7.0,0.63,0.08,11483.0
64140.0,7.0,0.13,0.14,10988.0
32880.0,16.0,0.15,0.22,6198.0
55860.0,60.0,0.34,0.63,56940.0
48540.0,46.0,0.29,0.64,26148.0
23220.0,9.0,0.14,0.18,7335.0
32820.0,63.0,0.29,0.69,58181.0
29460.0,47.0,0.19,0.73,59014.0
32220.0,43.0,0.53,0.46,44984.0
23820.0,39.0,0.36,0.41,22632.0
780.0,31.0,0.1,0.81,69856.0
58740.0,28.0,0.15,0.58,32672.0
52020.0,26.0,0.46,0.39,35562.0
45300.0,26.0,0.66,0.34,19344.0
26340.0,25.0,0.77,0.2,10572.0
68760.0,24.0,0.16,0.43,37912.0
38040.0,16.0,0.38,0.28,12412.0
30540.0,51.0,0.23,0.77,64370.0
48000.0,34.0,0.14,0.8,66944.0
63000.0,30.0,0.19,0.69,63244.0
31620.0,15.0,0.02,0.14,4431.0
42240.0,65.0,0.18,0.82,64156.0
25200.0,46.0,0.33,0.6,47916.0
50160.0,42.0,0.04,0.51,36780.0
27900.0,34.0,0.16,0.65,59640.0
61680.0,34.0,0.34,0.52,40912.0
49860.0,30.0,0.19,0.57,45596.0
71460.0,29.0,0.18,0.66,45049.0
46860.0,27.0,0.23,0.44,35040.0
70680.0,25.0,0.19,0.3,21608.0
64680.0,8.0,0.12,0.19,11943.0
57000.0,8.0,0.64,0.09,8086.0
72420.0,6.0,0.06,0.05,2520.0
78120.0,4.0,0.11,0.09,6860.0
54720.0,2.0,0.18,0.06,2788.0
68160.0,85.0,0.47,0.52,48396.0
60960.0,68.0,0.52,0.47,44726.0
47760.0,33.0,0.8,0.2,17510.0
36120.0,21.0,0.66,0.14,13810.0
56760.0,61.0,0.15,0.74,31376.0
40740.0,46.0,0.7,0.17,5632.0
46320.0,29.0,0.63,0.22,16424.0
63600.0,46.0,0.23,0.67,24248.0
21180.0,45.0,0.4,0.6,20168.0
18720.0,15.0,0.76,0.15,18024.0
62700.0,13.0,0.39,0.25,20440.0
62040.0,10.0,0.17,0.17,10544.0
78240.0,10.0,0.13,0.17,10520.0
58200.0,8.0,0.29,0.14,12496.0
59880.0,72.0,0.42,0.58,47504.0
49500.0,26.0,0.23,0.39,35840.0
41880.0,79.0,0.14,0.86,68638.0
23400.0,60.0,0.42,0.58,18506.0
46680.0,37.0,0.35,0.45,36502.0
22680.0,66.0,0.53,0.47,44212.0
54300.0,45.0,0.58,0.23,11987.0
35760.0,65.0,0.42,0.58,47197.0
25140.0,56.0,0.72,0.28,25230.0
46560.0,26.0,0.91,0.09,9851.0
64320.0,45.0,0.46,0.43,38264.0
45180.0,23.0,0.11,0.38,34216.0
39060.0,23.0,0.38,0.26,19808.0
56100.0,15.0,0.1,0.27,17480.0
17580.0,14.0,0.19,0.18,12120.0
67140.0,7.0,0.9,0.05,4584.0
79920.0,58.0,0.17,0.78,37612.0
32040.0,55.0,0.58,0.42,24916.0
56700.0,11.0,0.04,0.3,15288.0
69120.0,45.0,0.2,0.68,53084.0
46080.0,87.0,0.21,0.79,47194.0
33000.0,78.0,0.34,0.66,34426.0
54720.0,63.0,0.27,0.7,33988.0
36060.0,34.0,0.06,0.53,20634.0
43680.0,26.0,0.4,0.33,31182.0
40380.0,26.0,0.23,0.36,30922.0
25860.0,7.0,0.36,0.08,7342.0
37560.0,20.0,0.55,0.39,12794.0
38700.0,71.0,0.42,0.58,36496.0
31680.0,21.0,0.55,0.16,15924.0
53820.0,14.0,0.67,0.11,10200.0
46860.0,104.0,0.43,0.57,18419.0
41820.0,53.0,0.33,0.47,38980.0
49560.0,65.0,0.08,0.92,41188.0
55740.0,65.0,0.38,0.62,53376.0
70080.0,64.0,0.27,0.73,55576.0
30180.0,56.0,0.15,0.82,62424.0
45420.0,55.0,0.13,0.82,61176.0
78540.0,50.0,0.21,0.77,49984.0
37680.0,42.0,0.37,0.63,54920.0
39240.0,42.0,0.22,0.68,36136.0
43740.0,40.0,0.34,0.46,32848.0
50700.0,34.0,0.19,0.61,49000.0
74280.0,29.0,0.21,0.69,60864.0
52920.0,27.0,0.18,0.76,59520.0
43620.0,27.0,0.17,0.45,35448.0
60000.0,26.0,0.2,0.57,47440.0
69000.0,21.0,0.29,0.31,26392.0
23100.0,21.0,0.35,0.24,20352.0
68700.0,20.0,0.22,0.36,39488.0
36660.0,14.0,0.36,0.34,12680.0
32040.0,8.0,0.38,0.07,6792.0
40380.0,47.0,0.88,0.1,5656.0
46620.0,40.0,0.34,0.51,39368.0
36840.0,40.0,0.47,0.47,30708.0
72660.0,34.0,0.3,0.43,34320.0
44700.0,29.0,0.06,0.44,32848.0
29760.0,23.0,0.37,0.28,20840.0
33360.0,17.0,0.03,0.2,15544.0
60840.0,15.0,0.64,0.11,9904.0
39420.0,5.0,0.32,0.08,6932.0
59700.0,3.0,0.17,0.03,3016.0
31320.0,61.0,0.46,0.54,30160.0
30600.0,44.0,0.22,0.6,34362.0
54540.0,40.0,0.36,0.44,26174.0
40500.0,40.0,0.27,0.62,49794.0
60300.0,38.0,0.19,0.53,41470.0
49080.0,27.0,0.33,0.47,38928.0
20640.0,23.0,0.35,0.48,17806.0
60000.0,10.0,0.38,0.18,6864.0
36480.0,13.0,0.17,0.16,15093.0
35580.0,68.0,0.46,0.41,29904.0
48720.0,58.0,0.18,0.78,62764.0
45960.0,34.0,0.2,0.61,27596.0
66060.0,33.0,0.33,0.33,12132.0
28260.0,32.0,0.45,0.36,22472.0
60900.0,31.0,0.38,0.6,53352.0
55860.0,30.0,0.23,0.47,32528.0
60300.0,21.0,0.12,0.27,8136.0
34140.0,20.0,0.49,0.12,11620.0
64860.0,17.0,0.27,0.23,21232.0
30360.0,109.0,0.16,0.83,34848.0
24900.0,71.0,0.57,0.42,43080.0
11220.0,69.0,0.25,0.75,42048.0
32820.0,68.0,0.38,0.61,51352.0
59640.0,55.0,0.16,0.74,43368.0
40920.0,34.0,0.2,0.52,33068.0
43140.0,20.0,0.51,0.31,10964.0
73560.0,16.0,0.05,0.34,14208.0
45000.0,0.0,0.29,0.0,24.0
36360.0,66.0,0.21,0.69,29518.0
40740.0,42.0,0.16,0.65,39914.0
34740.0,33.0,0.12,0.76,27720.0
59940.0,18.0,0.17,0.67,18456.0
61740.0,17.0,0.26,0.6,16108.0
63780.0,31.0,0.36,0.37,23356.0
62520.0,39.0,0.18,0.62,48522.0
70020.0,20.0,0.55,0.26,23010.0
41820.0,17.0,0.29,0.26,23560.0
68760.0,82.0,0.34,0.62,51234.0
43020.0,40.0,0.13,0.73,58584.0
66060.0,40.0,0.53,0.47,16360.0
27900.0,39.0,0.22,0.58,32806.0
60900.0,18.0,0.29,0.19,12182.0
58200.0,18.0,0.83,0.09,6492.0
63300.0,24.0,0.31,0.34,26230.0
73980.0,18.0,0.52,0.13,12176.0
42120.0,17.0,0.63,0.14,13286.0
38580.0,52.0,0.52,0.48,21200.0
57480.0,45.0,0.19,0.61,31576.0
28620.0,42.0,0.27,0.57,48236.0
66180.0,42.0,0.48,0.46,14596.0
48840.0,39.0,0.33,0.47,35634.0
51300.0,27.0,0.53,0.47,24254.0
62340.0,26.0,0.13,0.39,31188.0
27000.0,17.0,0.18,0.32,14206.0
27660.0,61.0,0.19,0.81,66944.0
43260.0,49.0,0.38,0.56,42936.0
71160.0,37.0,0.19,0.54,39040.0
40500.0,24.0,0.61,0.26,22340.0
38220.0,23.0,0.66,0.19,18864.0
61920.0,20.0,0.05,0.45,37384.0
39660.0,18.0,0.18,0.57,40096.0
37320.0,50.0,0.47,0.47,39872.0
50640.0,47.0,0.32,0.58,33700.0
41040.0,36.0,0.28,0.54,24568.0
43320.0,31.0,0.32,0.53,24052.0
60480.0,30.0,0.33,0.4,24008.0
38820.0,29.0,0.4,0.4,32816.0
41460.0,29.0,0.38,0.46,33800.0
29460.0,21.0,0.38,0.28,25388.0
34800.0,17.0,0.85,0.05,4420.0
69120.0,16.0,0.12,0.36,28176.0
45120.0,11.0,0.5,0.2,18200.0
64980.0,8.0,0.14,0.1,9040.0
16740.0,8.0,0.78,0.06,5948.0
39900.0,56.0,0.31,0.57,25988.0
40200.0,51.0,0.21,0.77,22628.0
28860.0,47.0,0.24,0.66,54024.0
82560.0,39.0,0.19,0.7,37916.0
35460.0,37.0,0.21,0.74,46888.0
36180.0,37.0,0.25,0.75,38216.0
57360.0,36.0,0.25,0.75,36956.0
73260.0,31.0,0.49,0.26,20272.0
26100.0,29.0,0.31,0.41,34096.0
55500.0,28.0,0.42,0.58,29964.0
22380.0,20.0,0.35,0.65,15140.0
50700.0,18.0,0.41,0.59,14236.0
74340.0,12.0,0.11,0.34,26476.0
27900.0,9.0,0.69,0.21,10984.0
64440.0,13.0,0.39,0.32,26626.0
53820.0,13.0,0.07,0.31,23428.0
63300.0,10.0,0.19,0.21,10454.0
34800.0,66.0,0.13,0.87,71248.0
49620.0,30.0,0.1,0.66,55722.0
72480.0,26.0,0.24,0.7,19894.0
34980.0,24.0,0.2,0.34,31036.0
36840.0,14.0,0.42,0.26,20700.0
59460.0,5.0,0.05,0.14,6458.0
49320.0,68.0,0.27,0.72,43896.0
37980.0,36.0,0.34,0.49,40912.0
28080.0,31.0,0.57,0.26,21968.0
55680.0,30.0,0.63,0.31,21880.0
30600.0,23.0,0.23,0.42,33624.0
59940.0,21.0,0.3,0.41,17808.0
5520.0,18.0,0.22,0.24,10304.0
72300.0,18.0,0.18,0.39,29552.0
52140.0,15.0,0.11,0.33,29644.0
36660.0,15.0,0.6,0.14,5544.0
62340.0,10.0,0.42,0.38,11356.0
70260.0,46.0,0.14,0.77,61328.0
52800.0,40.0,0.32,0.54,45720.0
45960.0,31.0,0.38,0.41,33944.0
32700.0,29.0,0.21,0.68,44952.0
36600.0,28.0,0.34,0.46,34496.0
43560.0,27.0,0.16,0.58,48560.0
41580.0,25.0,0.09,0.67,49624.0
25260.0,23.0,0.44,0.27,21220.0
63360.0,17.0,0.35,0.22,7596.0
24600.0,12.0,0.08,0.24,13236.0
52320.0,8.0,0.28,0.27,9460.0
51480.0,46.0,0.39,0.42,19160.0
56460.0,45.0,0.18,0.71,83372.0
35040.0,36.0,0.19,0.63,52036.0
55200.0,30.0,0.17,0.42,37096.0
27420.0,27.0,0.21,0.64,41312.0
40740.0,24.0,0.41,0.27,17376.0
62340.0,23.0,0.31,0.39,31360.0
20820.0,15.0,0.18,0.3,13756.0
33180.0,5.0,0.41,0.05,5460.0
54780.0,63.0,0.4,0.6,37460.0
52560.0,33.0,0.13,0.61,36412.0
33540.0,30.0,0.14,0.61,50368.0
42000.0,30.0,0.6,0.21,10656.0
43860.0,27.0,0.15,0.5,42216.0
76380.0,23.0,0.15,0.75,20432.0
65160.0,17.0,0.32,0.33,22548.0
36360.0,7.0,0.25,0.12,10824.0
41280.0,7.0,0.55,0.05,2412.0
46140.0,32.0,0.27,0.6,38656.0
29520.0,30.0,0.38,0.4,36836.0
52320.0,26.0,0.17,0.6,38040.0
35340.0,23.0,0.58,0.11,14032.0
56400.0,11.0,0.15,0.25,22336.0
54840.0,8.0,0.28,0.22,17972.0
41760.0,4.0,0.22,0.1,9524.0
38340.0,52.0,0.12,0.66,27184.0
58320.0,45.0,0.06,0.8,49628.0
67020.0,38.0,0.14,0.67,50180.0
73620.0,37.0,0.41,0.37,28128.0
37920.0,27.0,0.5,0.2,14152.0
72600.0,24.0,0.1,0.56,46940.0
45060.0,21.0,0.24,0.47,37672.0
30600.0,18.0,0.24,0.35,30888.0
49140.0,11.0,0.1,0.28,22820.0
34680.0,47.0,0.28,0.61,43008.0
56340.0,47.0,0.23,0.67,32424.0
41280.0,46.0,0.47,0.48,34280.0
63480.0,27.0,0.38,0.52,41264.0
75660.0,23.0,0.58,0.18,13552.0
44400.0,10.0,0.47,0.1,6720.0
48300.0,56.0,0.35,0.61,46976.0
70920.0,44.0,0.56,0.35,31648.0
70740.0,2.0,0.55,0.01,1056.0
55800.0,42.0,0.16,0.63,49068.0
42060.0,36.0,0.24,0.56,42444.0
15600.0,36.0,0.21,0.67,27732.0
66960.0,30.0,0.34,0.51,49380.0
58560.0,28.0,0.21,0.58,47216.0
61380.0,21.0,0.15,0.45,29104.0
60420.0,13.0,0.79,0.11,9944.0
20340.0,46.0,0.31,0.69,61072.0
43860.0,31.0,0.28,0.43,24308.0
3360.0,24.0,0.13,0.35,15084.0
48600.0,13.0,0.21,0.2,5904.0
34500.0,37.0,0.22,0.58,46216.0
32400.0,36.0,0.2,0.66,53516.0
31620.0,30.0,0.18,0.61,29884.0
49980.0,40.0,0.31,0.58,44188.0
52020.0,40.0,0.19,0.66,46980.0
65760.0,27.0,0.47,0.37,30656.0
62040.0,26.0,0.21,0.59,28108.0
47160.0,24.0,0.52,0.4,16896.0
36720.0,13.0,0.17,0.37,19504.0
25440.0,5.0,0.55,0.06,6608.0
39180.0,49.0,0.26,0.7,46280.0
26220.0,24.0,0.32,0.36,26264.0
30720.0,18.0,0.41,0.44,38212.0
33060.0,11.0,0.51,0.09,8816.0
21660.0,10.0,0.49,0.09,9192.0
38460.0,36.0,0.34,0.35,27788.0
40740.0,36.0,0.22,0.58,47064.0
48300.0,35.0,0.1,0.51,46152.0
61440.0,33.0,0.67,0.25,16884.0
36540.0,29.0,0.12,0.54,45756.0
71940.0,27.0,0.28,0.52,27412.0
20580.0,23.0,0.43,0.3,12556.0
22680.0,21.0,0.03,0.39,14824.0
53220.0,17.0,0.3,0.17,13912.0
64740.0,11.0,0.24,0.28,18192.0
34980.0,7.0,0.38,0.16,19040.0
79620.0,7.0,0.12,0.18,12104.0
33660.0,59.0,0.12,0.88,53674.0
57960.0,51.0,0.4,0.58,49881.0
25740.0,37.0,0.36,0.44,24652.0
60300.0,37.0,0.15,0.78,69593.0
28560.0,27.0,0.32,0.56,49980.0
64380.0,26.0,0.43,0.38,26960.0
43320.0,22.0,0.41,0.44,17284.0
48060.0,17.0,0.32,0.28,15138.0
46140.0,10.0,0.16,0.19,11410.0
27720.0,7.0,0.61,0.09,8220.0
54960.0,5.0,0.14,0.06,6018.0
77520.0,34.0,0.22,0.54,45096.0
61200.0,11.0,0.2,0.2,17416.0
50940.0,42.0,0.23,0.57,43112.0
23340.0,40.0,0.23,0.53,40840.0
61260.0,31.0,0.07,0.72,49424.0
30240.0,29.0,0.4,0.4,32080.0
52560.0,27.0,0.28,0.49,24012.0
37200.0,8.0,0.29,0.07,6356.0
60180.0,49.0,0.05,0.75,59968.0
37440.0,23.0,0.54,0.26,22216.0
56700.0,20.0,0.4,0.14,6080.0
25440.0,17.0,0.36,0.48,40104.0
28800.0,14.0,0.61,0.12,11976.0
25620.0,14.0,0.52,0.18,15208.0
57060.0,14.0,0.39,0.25,10248.0
63420.0,8.0,0.04,0.18,11528.0
53640.0,52.0,0.35,0.53,23072.0
21300.0,45.0,0.5,0.42,27040.0
68640.0,40.0,0.22,0.74,30560.0
62160.0,34.0,0.18,0.71,55112.0
40980.0,34.0,0.27,0.53,44088.0
30240.0,34.0,0.41,0.51,41560.0
35040.0,33.0,0.2,0.58,48728.0
49980.0,27.0,0.35,0.35,29360.0
38760.0,24.0,0.3,0.49,37984.0
57240.0,24.0,0.21,0.48,36992.0
52680.0,23.0,0.39,0.28,21480.0
46440.0,21.0,0.35,0.27,19248.0
64320.0,21.0,0.1,0.5,43824.0
59760.0,18.0,0.17,0.49,41528.0
33420.0,17.0,0.13,0.36,28904.0
77280.0,17.0,0.38,0.42,36504.0
60900.0,15.0,0.55,0.17,15280.0
23040.0,15.0,0.43,0.5,13504.0
63300.0,14.0,0.23,0.4,32016.0
26100.0,13.0,0.06,0.23,14968.0
37800.0,13.0,0.26,0.32,25336.0
28980.0,13.0,0.26,0.3,19408.0
37980.0,13.0,0.13,0.17,15552.0
62580.0,11.0,0.06,0.16,13840.0
41580.0,9.0,0.4,0.18,11376.0
58740.0,27.0,0.14,0.59,49330.0
68640.0,24.0,0.24,0.37,16045.0
32340.0,24.0,0.39,0.27,15818.0
60960.0,23.0,0.23,0.58,12898.0
34560.0,21.0,0.42,0.41,13344.0
82320.0,21.0,0.11,0.49,22548.0
73560.0,20.0,0.27,0.32,26736.0
48540.0,5.0,0.7,0.08,7200.0
73140.0,0.0,0.27,0.0,760.0
56400.0,42.0,0.11,0.79,64432.0
44640.0,40.0,0.69,0.31,28744.0
68760.0,38.0,0.79,0.21,15152.0
57360.0,31.0,0.1,0.7,34040.0
40140.0,27.0,0.38,0.31,27472.0
31200.0,27.0,0.3,0.32,25952.0
50580.0,26.0,0.12,0.73,67708.0
26400.0,26.0,0.07,0.59,47576.0
49200.0,20.0,0.34,0.26,15664.0
